Building_ID,Address,Building_Type,Build_Year,Zip,State,City,Community_Name,Community_Number,Latitude,Longitude,Location
103409,7733  S SOUTH SHORE DR,Residential,1996-03-01,60649.0,VA,Cambridge,SOUTH SHORE,43.0,42.006603,-87.66729,"(41.76259226, -87.57231648)"
103573,6446 6458 S KENWOOD AVE,Residential,1921-03-01,60637.0,IL,Campbellton,WOODLAWN,42.0,41.780464,-87.60531,"(41.78046327, -87.6053081)"
103580,6720  S CORNELL AVE,Residential,1921-03-01,60649.0,VA,Campbellton,SOUTH SHORE,43.0,41.762592,-87.57232,"(41.76259226, -87.57231648)"
103594,455 N Cityfront Plaza Dr,Commercial,1921-03-01,60611.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.89007,-87.62156,"(41.890071, -87.621562)"
103595,141 W Jackson Blvd,Commercial,1957-03-01,60604.0,NC,Rockbridge,LOOP,32.0,41.8775,-87.63228,"(41.87750025, -87.63227855)"
103596,550 W Jackson Blvd,Commercial,2012-03-01,60661.0,KY,Moorland,NEAR WEST SIDE,28.0,41.878345,-87.641525,"(41.8783471, -87.64152501)"
103598,222 N LaSalle St,Commercial,1970-03-01,60601.0,VA,Snake Creek,Lower West Side,31.0,41.886517,-87.63325,"(41.88651518, -87.6332446)"
103604,525 W Monroe St,Commercial,1985-03-01,60661.0,KY,Reed Point,NEAR WEST SIDE,28.0,41.880543,-87.64054,"(41.880543, -87.640541)"
103605,515 N STATE ST,Commercial,1914-03-01,60654.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.86387,-87.64682,"(41.89145096, -87.62732703)"
103606,233 S Wacker Dr,Commercial,1996-03-01,60606.0,IL,Cambridge,LOOP,32.0,41.7398,-87.653496,"(41.87887581, -87.63587349)"
103617,33 E Congress Pkwy,Commercial,1925-03-01,60605.0,IL,Big Foot Prairie,LOOP,25.0,41.8754,-87.62651,"(41.87540112, -87.62651136)"
103626,151 N Franklin St,Commercial,1969-03-01,60606.0,IL,Crisman,LOOP,22.0,41.884552,-87.63534,"(41.88455237, -87.63533591)"
103628,1000 W Fulton St,Commercial,1900-03-01,60607.0,IL,Ebony,NEAR WEST SIDE,28.0,41.808865,-87.6267,"(41.88677646, -87.65227883)"
103632,251 E Huron St,Commercial,1914-03-01,60611.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.876854,-87.64988,"(41.89458666, -87.62152834)"
103639,221 N LaSalle St,Commercial,1914-03-01,60601.0,VA,Northgate,LOOP,32.0,41.96422,-87.66098,"(41.88653309, -87.63199926)"
103640,1 N LaSalle St,Commercial,1966-03-01,60602.0,IL,Northchase,LAKE VIEW,6.0,41.882324,-87.632,"(41.8823233, -87.6320043)"
103643,180 N LaSalle St,Commercial,1917-03-01,60601.0,VA,Manchester,LOOP,32.0,41.868633,-87.627304,"(41.88538772, -87.63289117)"
103645,203 N LaSalle St,Commercial,1921-03-01,60601.0,VA,Campbellton,LOOP,32.0,41.886063,-87.63169,"(41.88606221, -87.63169041)"
103647,135 S LaSalle St,Commercial,1936-03-01,60603.0,IL,Russell,LOOP,32.0,41.879772,-87.63155,"(41.87977276, -87.63155683)"
103651,440 S LaSalle St,Commercial,1907-03-01,60605.0,IL,Mingo,LOOP,32.0,41.97223,-87.6646,"(41.87595944, -87.63219354)"
103656,222 Merchandise Mart Plz,Commercial,2012-03-01,60654.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.88799,-87.635345,"(41.88798761, -87.63534171)"
103661,980 N Michigan Ave,Commercial,1917-03-01,60611.0,VA,Manchester,NEAR NORTH SIDE,8.0,41.993984,-87.81421,"(41.90055628, -87.62421483)"
103677,150 N RIVERSIDE PLAZA,Commercial,1917-03-01,60606.0,IL,Manchester,NEAR WEST SIDE,28.0,41.975525,-87.69722,"(41.88383779, -87.63851426)"
103681,6427-6455 N Sheridan Rd,Residential,1917-03-01,60626.0,IL,Manchester,ROGERS PARK,1.0,41.798447,-87.61785,"(41.99972255, -87.66065332)"
103682,4624  S ELLIS AVE,Residential,1907-03-01,60653.0,VA,Mingo,KENWOOD,39.0,41.779964,-87.61674,"(41.82021138, -87.61246867)"
103687,1 S State St,Commercial,1907-03-01,60603.0,IL,Mingo,LOOP,32.0,41.810013,-87.64727,"(41.88190243, -87.62775418)"
103689,404 W HARRISON ST,Commercial,1957-03-01,60607.0,IL,Rockbridge,NEAR WEST SIDE,28.0,41.87665,-87.63816,"(41.87665199, -87.63815929)"
103692,333 S Wabash Ave,Commercial,1917-03-01,60604.0,NC,Manchester,LOOP,32.0,41.88425,-87.63245,"(41.87740181, -87.62564302)"
103716,17 E Monroe St,Residential,1921-03-01,60603.0,IL,Campbellton,LOOP,32.0,41.88032,-87.62695,"(41.88032223, -87.62695184)"
103727,5040 5060 N BROADWAY,Residential,1957-03-01,60640.0,IL,Whitmore Village,UPTOWN,3.0,41.974117,-87.66027,"(41.97411618, -87.66026911)"
103731,900  W FULLERTON AVE,Residential,1966-03-01,60614.0,VA,Northchase,LAKE VIEW,6.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
103733,8550 W Bryn Mawr Ave,Commercial,2014-03-01,60631.0,MN,Sale Creek,OHARE,76.0,41.887623,-87.67442,"(41.981083, -87.840286)"
103748,710 N Fairbanks Ct,Commercial,2012-03-01,60611.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.89531,-87.62036,"(41.89531, -87.620363)"
103759,547 W Jackson Blvd,Commercial,2012-03-01,60661.0,KY,Moorland,NEAR WEST SIDE,28.0,41.878002,-87.64147,"(41.878003, -87.641471)"
103761,20 W Kinzie St,Commercial,2017-03-01,60654.0,VA,Goodland,NEAR NORTH SIDE,8.0,41.88927,-87.62876,"(41.88927, -87.628761)"
103766,640 N LaSalle St,Commercial,1925-03-01,60654.0,VA,Big Foot Prairie,NEAR NORTH SIDE,4.0,41.893616,-87.63342,"(41.89361489, -87.63342151)"
103778,4646 N Marine Dr,Commercial,1925-03-01,60640.0,IL,Big Foot Prairie,UPTOWN,33.0,41.96683,-87.64962,"(41.96683175, -87.64961847)"
103782,136 148 E Huron St,Residential,1900-03-01,60611.0,VA,Ebony,NEAR NORTH SIDE,8.0,42.006603,-87.66729,"(41.895221, -87.624214)"
103798,844 W Rush St,Commercial,1914-03-01,60611.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.795612,-87.59892,"(41.89797613, -87.62622715)"
103812,400 W Superior St,Municipal,1917-03-01,60654.0,VA,Manchester,NEAR NORTH SIDE,8.0,41.99589,-87.78753,"(41.89575232, -87.638901)"
103816,330 N Wabash Av,Commercial,1970-03-01,60611.0,VA,Snake Creek,HEGEWISCH,55.0,41.888638,-87.62752,"(41.88863693, -87.62751976)"
103849,1632 1636 S INDIANA AVE,Residential,1957-03-01,60616.0,IL,Rockbridge,NEAR SOUTH SIDE,33.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
103871,111 S PEORIA ST,Residential,1996-03-01,60607.0,IL,Cambridge,NEAR WEST SIDE,28.0,41.82021,-87.612465,"(41.87399385, -87.651678)"
103933,3161  N CAMBRIDGE AVE,Residential,1957-03-01,60657.0,MN,Whitmore Village,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
103962,2828  N CAMBRIDGE AVE,Residential,1970-03-01,60657.0,MN,Snake Creek,NEAR WEST SIDE,28.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
103965,447 457 W WELLINGTON AVE,Residential,1958-03-01,60657.0,MN,Churchs Ferry,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
103970,424  W OAKDALE AVE,Residential,1954-03-01,60657.0,MN,Leesburg,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104206,4501 4519 N MALDEN ST,Residential,1900-03-01,60640.0,IL,Ebony,UPTOWN,3.0,41.789566,-87.58709,"(41.97223008, -87.6645957)"
104226,606 620 W CORNELIA AVE,Residential,1966-03-01,60657.0,MN,Northchase,EAST GARFIELD PARK,27.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104237,536 552 W ADDISON ST,Residential,1966-03-01,60613.0,VA,Northchase,HEGEWISCH,55.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
104239,517 525 W BROMPTON AVE,Residential,1985-03-01,60657.0,MN,Reed Point,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104250,544  W MELROSE ST,Residential,1969-03-01,60657.0,MN,Crisman,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104261,500  W BELMONT AVE,Residential,1987-03-01,60657.0,MN,Lake St. Croix Beach,LAKE VIEW,6.0,41.97596,-87.66962,"(41.9398511, -87.65844752)"
104267,912 932 W GORDON TER,Residential,1957-03-01,60613.0,VA,Rockbridge,UPTOWN,3.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
104285,528 534 W ALDINE AVE,Residential,1921-03-01,60657.0,MN,Campbellton,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104288,452  W ALDINE AVE,Residential,2014-03-01,60657.0,MN,Sale Creek,LAKE VIEW,6.0,41.876854,-87.64988,"(41.9398511, -87.65844752)"
104300,434 436 W ROSCOE ST,Residential,1914-03-01,60657.0,MN,Northgate,LAKE VIEW,6.0,41.89217,-87.63413,"(41.9398511, -87.65844752)"
104374,6000  N SHERIDAN RD,Residential,2017-03-01,60660.0,IL,Goodland,EDGEWATER,6.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
104384,6011 6015 N KENMORE AVE,Residential,2017-03-01,60660.0,IL,Goodland,EDGEWATER,32.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
104430,1215 1225 W GRANVILLE AVE,Residential,1907-03-01,60660.0,IL,Mingo,EDGEWATER,77.0,41.873993,-87.65168,"(41.99090057, -87.66660744)"
104431,5948 5958 N BROADWAY,Residential,2012-03-01,60660.0,IL,Moorland,EDGEWATER,77.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
104511,1040  W HOLLYWOOD AVE,Residential,1957-03-01,60660.0,IL,Whitmore Village,EDGEWATER,77.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
104789,2322 2326 N COMMONWEALTH AVE,Residential,1996-03-01,60614.0,VA,Cambridge,LINCOLN PARK,7.0,41.782066,-87.67221,"(41.92201051, -87.65461957)"
104836,445  W BARRY AVE,Residential,1936-03-01,60657.0,MN,Russell,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104838,421  W BARRY AVE,Residential,1957-03-01,60657.0,MN,Whitmore Village,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
104849,660  W WRIGHTWOOD AVE,Residential,1954-03-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
104931,4600 4616 N WINCHESTER AVE,Residential,1969-03-01,60640.0,IL,Crisman,LINCOLN SQUARE,38.0,41.97223,-87.6646,"(41.97223008, -87.6645957)"
105044,2018 2040 W FARWELL AVE,Residential,1914-03-01,60645.0,IA,Northgate,WEST RIDGE,2.0,41.8955,-87.63264,"(42.00880199, -87.69502812)"
105061,7618 7628 N EASTLAKE TER,Residential,1996-03-01,60626.0,IL,Cambridge,ROGERS PARK,1.0,41.876457,-87.62486,"(42.01036185, -87.66829765)"
105067,1025 1035 W LOYOLA AVE,Residential,2012-03-01,60626.0,IL,Moorland,ROGERS PARK,1.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
105070,1548 1558 W JUNEWAY TER,Residential,2014-03-01,60626.0,IL,Sale Creek,ROGERS PARK,1.0,41.876854,-87.64988,"(42.01036185, -87.66829765)"
105078,6825  N SHERIDAN RD,Residential,1914-03-01,60626.0,IL,Northgate,ROGERS PARK,1.0,41.782066,-87.67221,"(42.01036185, -87.66829765)"
105288,9000 S Exchange Ave,Municipal,1925-03-01,60617.0,IL,Big Foot Prairie,SOUTH CHICAGO,8.0,41.73179,-87.55268,"(41.73179, -87.552681)"
105302,810  E HYDE PARK BLVD,Residential,1936-03-01,60615.0,VA,Russell,KENWOOD,39.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
105340,531 535 W DEMING PL,Residential,1966-03-01,60614.0,VA,Northchase,NEAR WEST SIDE,28.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
105360,200  N CENTRAL AVE,Residential,1900-03-01,60644.0,IL,Ebony,AUSTIN,25.0,41.75392,-87.601974,"(41.88039405, -87.75826967)"
105391,6253  S MICHIGAN AVE,Residential,1900-03-01,60637.0,IL,Ebony,WASHINGTON PARK,40.0,41.845505,-87.630554,"(41.78046327, -87.6053081)"
105441,2220 2242 S PRINCETON AVE,Residential,1914-03-01,60616.0,IL,Northgate,ARMOUR SQUARE,34.0,41.782066,-87.67221,"(41.84550365, -87.63055693)"
105454,530  W ARLINGTON PL,Residential,1957-03-01,60614.0,VA,Rockbridge,LINCOLN PARK,7.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
105472,5816  N SHERIDAN RD,Residential,1907-03-01,60660.0,IL,Mingo,EDGEWATER,77.0,41.938915,-87.76808,"(41.99090057, -87.66660744)"
105478,6230 6236 N KENMORE AVE,Residential,1925-03-01,60660.0,IL,Big Foot Prairie,EDGEWATER,,41.990902,-87.66661,"(41.99090057, -87.66660744)"
105484,5220 5224 N KENMORE AVE,Residential,1936-03-01,60640.0,IL,Russell,EDGEWATER,77.0,41.97223,-87.6646,"(41.97223008, -87.6645957)"
105490,5620 5626 N KENMORE AVE,Residential,1957-03-01,60660.0,IL,Rockbridge,EDGEWATER,77.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
105533,6228 6240 N WINTHROP AVE,Residential,1917-03-01,60660.0,IL,Manchester,EDGEWATER,77.0,41.810013,-87.64727,"(41.99090057, -87.66660744)"
105596,2751 2765 N PINE GROVE AVE,Residential,1966-03-01,60614.0,VA,Northchase,West Town,24.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
105604,525 531 W ARLINGTON PL,Residential,1900-03-01,60614.0,VA,Ebony,LINCOLN PARK,7.0,41.810013,-87.64727,"(41.92201051, -87.65461957)"
105608,513 519 W BRIAR PL,Residential,1996-03-01,60657.0,MN,Cambridge,LAKE VIEW,6.0,41.72019,-87.656715,"(41.9398511, -87.65844752)"
105615,426 W SURF ST,Residential,1966-03-01,60657.0,MN,Northchase,LINCOLN PARK,7.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
105617,441  W OAKDALE AVE,Residential,1925-03-01,60657.0,MN,Big Foot Prairie,LAKE VIEW,39.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
105619,521 541 W WELLINGTON AVE,Residential,1907-03-01,60657.0,MN,Mingo,LAKE VIEW,6.0,41.88321,-87.64337,"(41.9398511, -87.65844752)"
105653,601  E 32ND ST,Residential,1936-03-01,60616.0,IL,Russell,DOUGLAS,35.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
105673,506  W HARRISON ST,Residential,2014-03-01,60607.0,IL,Sale Creek,NEAR WEST SIDE,28.0,41.793297,-87.68838,"(41.87399385, -87.651678)"
105709,103 109 E DELAWARE PL,Residential,1985-03-01,60611.0,VA,Reed Point,NEAR NORTH SIDE,8.0,41.895794,-87.62248,"(41.89579275, -87.62247957)"
105725,7000 7008 S SOUTH SHORE DR,Residential,2014-03-01,60649.0,VA,Sale Creek,SOUTH SHORE,43.0,41.88712,-87.656815,"(41.76259226, -87.57231648)"
105749,211 217 E CHESTNUT ST,Residential,1966-03-01,60611.0,VA,Northchase,LOOP,32.0,41.895794,-87.62248,"(41.89579275, -87.62247957)"
105785,5528 5530 S HYDE PARK BLVD,Residential,1957-03-01,60637.0,IL,Whitmore Village,HYDE PARK,41.0,41.780464,-87.60531,"(41.78046327, -87.6053081)"
105788,4242 4246 N SHERIDAN RD,Residential,1925-03-01,60613.0,VA,Big Foot Prairie,UPTOWN,22.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
105792,424  W DIVERSEY PKWY,Residential,1966-03-01,60614.0,VA,Northchase,AVALON PARK,45.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
105858,546 550 W ARLINGTON PL,Residential,1917-03-01,60614.0,VA,Manchester,LINCOLN PARK,7.0,41.845505,-87.630554,"(41.92201051, -87.65461957)"
105864,600 E Grand Ave,Commercial,1954-03-01,60611.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.891743,-87.604706,"(41.89174315, -87.60470217)"
105938,5235 S Harper Ct,Commercial,2017-03-01,60615.0,VA,Goodland,HYDE PARK,8.0,41.80012,-87.58905,"(41.80012, -87.589053)"
105983,1330  N DEARBORN ST,Residential,1996-03-01,60610.0,VA,Cambridge,NEAR NORTH SIDE,8.0,41.871033,-87.73349,"(41.9037528, -87.63558845)"
105989,5501 5511 W WASHINGTON BLVD,Residential,2017-03-01,60644.0,IL,Goodland,AUSTIN,24.0,41.880394,-87.75827,"(41.88039405, -87.75826967)"
106000,1519 1525 W WARREN BLVD,Residential,1907-03-01,60607.0,IL,Mingo,NEAR WEST SIDE,28.0,41.993984,-87.81421,"(41.87399385, -87.651678)"
106014,211 213 E DELAWARE PL,Residential,1969-03-01,60611.0,VA,Crisman,NEAR NORTH SIDE,,41.895794,-87.62248,"(41.89579275, -87.62247957)"
106017,6900 S SOUTH SHORE DR,Residential,1921-03-01,60649.0,VA,Campbellton,SOUTH SHORE,43.0,41.762592,-87.57232,"(41.76259226, -87.57231648)"
106030,433 W BRIAR PL,Residential,2012-03-01,60657.0,MN,Moorland,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
106046,162  E OHIO ST,Residential,2014-03-01,60611.0,VA,Sale Creek,NEAR NORTH SIDE,8.0,41.871033,-87.73349,"(41.89579275, -87.62247957)"
106052,6214 6218 N WINTHROP AVE,Residential,2017-03-01,60660.0,IL,Goodland,EDGEWATER,35.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
106067,4653 4661 S LAKE PARK AVE,Residential,1917-03-01,60653.0,VA,Manchester,KENWOOD,39.0,41.937695,-87.72679,"(41.82021138, -87.61246867)"
106108,2 10 W ELM ST,Residential,2012-03-01,60610.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.90375,-87.63559,"(41.9037528, -87.63558845)"
106112,732  W BITTERSWEET PL,Residential,1957-03-01,60613.0,VA,Rockbridge,UPTOWN,3.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
106122,344 358 W OAKDALE AVE,Residential,2017-03-01,60657.0,MN,Goodland,LAKE VIEW,50.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
106125,5631 5635 N KENMORE AVE,Residential,1900-03-01,60660.0,IL,Ebony,EDGEWATER,77.0,41.972683,-87.65495,"(41.99090057, -87.66660744)"
106159,101 113 W DIVISION ST,Residential,1900-03-01,60610.0,VA,Ebony,NEAR NORTH SIDE,8.0,41.906868,-87.73218,"(41.9037528, -87.63558845)"
106184,5300 5308 S PULASKI RD,Residential,2014-03-01,60632.0,KY,Sale Creek,WEST ELSDON,62.0,41.89217,-87.63413,"(41.81256417, -87.71245594)"
106221,532 536 W STRATFORD PL,Residential,1900-03-01,60657.0,MN,Ebony,LAKE VIEW,6.0,41.94662,-87.70269,"(41.9398511, -87.65844752)"
106236,5131 S Linder Ave,Municipal,1970-03-01,60638.0,FL,Snake Creek,LOOP,32.0,41.79952,-87.759995,"(41.799519, -87.759992)"
106618,215 W Washington St,Residential,2014-03-01,60606.0,IL,Sale Creek,LOOP,32.0,41.684685,-87.65547,"(41.88322296, -87.63452002)"
107939,5040 N KENMORE AVE,Municipal,1996-03-01,60640.0,IL,Cambridge,UPTOWN,3.0,41.842323,-87.62715,"(41.97223008, -87.6645957)"
107970,37 41 W 47TH ST,Municipal,1958-03-01,60609.0,OK,Churchs Ferry,GRAND BOULEVARD,38.0,41.81195,-87.65513,"(41.81195152, -87.65512794)"
108602,2701 2741 N LEAVITT ST,Residential,1954-03-01,60647.0,IL,Leesburg,LINCOLN PARK,7.0,41.92075,-87.70153,"(41.92075046, -87.70152825)"
109413,550 558 W SURF ST,Residential,1957-03-01,60657.0,MN,Whitmore Village,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
109510,4922 4942 S CORNELL AVE,Residential,1907-03-01,60615.0,VA,Mingo,KENWOOD,39.0,41.840508,-87.6162,"(41.80224043, -87.60332678)"
109549,1327 1337 W LUNT AVE,Residential,1907-03-01,60626.0,IL,Mingo,ROGERS PARK,1.0,41.939693,-87.66901,"(42.01036185, -87.66829765)"
109573,7340 7352 N RIDGE BLVD,Residential,1907-03-01,60645.0,IA,Mingo,WEST RIDGE,2.0,41.808865,-87.6267,"(42.00880199, -87.69502812)"
109613,2700 S California Ave,Commercial,2017-03-01,60608.0,IL,Goodland,SOUTH LAWNDALE,8.0,41.843292,-87.69599,"(41.84329289, -87.69598814)"
109891,5460 5472 S WOODLAWN AVE,Residential,1921-03-01,60615.0,VA,Campbellton,HYDE PARK,41.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
110743,30  W OAK ST,Residential,1907-03-01,60610.0,VA,Mingo,NEAR NORTH SIDE,8.0,41.86555,-87.62305,"(41.9037528, -87.63558845)"
110854,845  N KINGSBURY,Residential,1914-03-01,60610.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.87781,-87.65493,"(41.9037528, -87.63558845)"
110887,2510 W IRVING PARK RD,Residential,1996-03-01,60618.0,IL,Cambridge,NORTH CENTER,5.0,41.793297,-87.68838,"(41.94672055, -87.70319673)"
111038,600 N Lake Shore Dr,Residential,1966-03-01,60611.0,VA,Northchase,LOOP,32.0,41.89281,-87.61458,"(41.89281, -87.61458)"
111157,3963  W BELMONT AVE,Residential,1957-03-01,60618.0,IL,Rockbridge,AVONDALE,21.0,41.94672,-87.70319,"(41.94672055, -87.70319673)"
111452,1301 1309 W WASHINGTON BLVD,Residential,1996-03-01,60607.0,IL,Cambridge,NEAR WEST SIDE,28.0,41.92075,-87.70153,"(41.87399385, -87.651678)"
111536,2333 2341 N COMMONWEALTH AVE,Residential,1954-03-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
111633,2130  N LINCOLN PARK WEST,Residential,1914-03-01,60614.0,VA,Northgate,LINCOLN PARK,7.0,41.876854,-87.64988,"(41.92201051, -87.65461957)"
111695,399  W FULLERTON PKWY,Residential,1996-03-01,60614.0,VA,Cambridge,LINCOLN PARK,7.0,41.970306,-87.65058,"(41.92201051, -87.65461957)"
111959,2100  N RACINE AVE,Residential,1954-03-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
112078,5555 N CUMBERLAND AVE,Residential,1996-03-01,60656.0,NE,Cambridge,NORWOOD PARK,10.0,41.870132,-87.70168,"(41.97098435, -87.80359537)"
112110,1835 W HARRISON ST,Commercial,1917-03-01,60612.0,IL,Manchester,NEAR WEST SIDE,28.0,41.888332,-87.6295,"(41.87410075, -87.67236184)"
112141,3470  N LAKE SHORE DR,Residential,1900-03-01,60657.0,MN,Ebony,LAKE VIEW,6.0,41.810013,-87.64727,"(41.9398511, -87.65844752)"
112157,626 640 W WAVELAND AVE,Residential,1925-03-01,60613.0,VA,Big Foot Prairie,LAKE VIEW,8.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
112188,3000 S King Dr,Municipal,1970-03-01,60616.0,IL,Snake Creek,EAST GARFIELD PARK,27.0,41.840508,-87.61755,"(41.84050679, -87.61755085)"
112300,5301  N DELPHIA AVE,Residential,1969-03-01,60656.0,NE,Crisman,OHARE,8.0,41.97087,-87.79893,"(41.97087009, -87.79892589)"
112437,415 421 W ALDINE AVE,Residential,1990-03-01,60657.0,MN,Vineyards,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
112468,3300 3308 N LAKE SHORE DR,Residential,1907-03-01,60657.0,MN,Mingo,LAKE VIEW,6.0,41.947426,-87.642685,"(41.9398511, -87.65844752)"
112607,6118  N SHERIDAN RD,Residential,1917-03-01,60660.0,IL,Manchester,EDGEWATER,77.0,41.762592,-87.57232,"(41.99090057, -87.66660744)"
112638,1100 S Hamilton Ave,Commercial,1957-03-01,60612.0,IL,Rockbridge,NEAR WEST SIDE,28.0,41.86749,-87.6803,"(41.867488, -87.680301)"
112698,6300 6326 N SHERIDAN RD,Residential,1936-03-01,60660.0,IL,Russell,EDGEWATER,77.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
112724,6119 6125 N WINCHESTER AVE,Residential,1996-03-01,60660.0,IL,Cambridge,WEST RIDGE,2.0,41.88712,-87.656815,"(41.99090057, -87.66660744)"
112762,6800  N CALIFORNIA AVE,Residential,2012-03-01,60645.0,IA,Moorland,WEST RIDGE,2.0,42.0088,-87.69503,"(42.00880199, -87.69502812)"
112801,5740  N SHERIDAN RD,Residential,1907-03-01,60660.0,IL,Mingo,EDGEWATER,77.0,41.816807,-87.60777,"(41.99090057, -87.66660744)"
112834,5525 N WINTHROP AVE,Residential,1914-03-01,60640.0,IL,Northgate,EDGEWATER,77.0,41.87118,-87.62812,"(41.97223008, -87.6645957)"
112954,1509 1521 W MORSE AVE,Residential,1954-03-01,60626.0,IL,Leesburg,ROGERS PARK,1.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
113396,5815 N Sheridan Rd,Residential,1987-03-01,60660.0,IL,Lake St. Croix Beach,EDGEWATER,77.0,41.90886,-87.63195,"(41.99090057, -87.66660744)"
113414,6430  W BELLE PLAINE AVE,Residential,1996-03-01,60634.0,TN,Cambridge,DUNNING,17.0,41.780464,-87.60531,"(41.94530408, -87.80186746)"
113466,720  S DEARBORN ST,Residential,1907-03-01,60605.0,IL,Mammoth,LOOP,32.0,41.868633,-87.627304,"(41.86863212, -87.62730687)"
113507,1540 N LaSalle St,Residential,1914-03-01,60610.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.90375,-87.63559,"(41.91023785, -87.63363509)"
113540,1  E SCHILLER ST,Residential,2017-03-01,60610.0,VA,Goodland,NEAR NORTH SIDE,6.0,41.90375,-87.63559,"(41.9037528, -87.63558845)"
113591,1200 N LAKE SHORE DR,Residential,1921-03-01,60610.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.90375,-87.63559,"(41.9037528, -87.63558845)"
113617,1418  N LAKE SHORE DR,Residential,2017-03-01,60610.0,VA,Goodland,NEAR NORTH SIDE,61.0,41.90375,-87.63559,"(41.9037528, -87.63558845)"
